timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-26T17:10:11,Experimento_Python,8f5c53ba-854b-45eb-9dfb-ead677d840e2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.033447899972089,3.996458951543894e-06,9.908294468292374e-07,1.506392412,0.0,10.0,1.47779296620643e-06,0.0,9.80835527750767e-06,1.12861482437141e-05,0.0,Argentina,ARG,buenos aires,,,Windows-11-10.0.26200-SP0,3.14.5,3.2.7,12,AMD Ryzen 5 5500U with Radeon Graphics,0,,-57.9545,-34.9215,5.849113464355469,machine,0.0,0,71.0,4.154506683349609,N,1.0,0.0
2026-05-26T17:10:24,Experimento_Rust,0fc9527f-760e-4f16-ab57-778bb56a563a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.057550200028345,2.891449724498364e-06,9.456753071369224e-07,1.50530778825,0.0,10.0,1.0685348306375625e-06,0.0,7.097026388833506e-06,8.165561219471068e-06,0.0,Argentina,ARG,buenos aires,,,Windows-11-10.0.26200-SP0,3.14.5,3.2.7,12,AMD Ryzen 5 5500U with Radeon Graphics,0,,-57.9545,-34.9215,5.849113464355469,machine,0.0,0,72.5,4.241302490234375,N,1.0,0.0
2026-05-26T17:10:38,Experimento_Python,ee69798b-b48b-438c-8d43-37560ba5f7d5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.9290181999094784,3.884314159767148e-06,9.886220837197037e-07,1.522691583,0.0,10.0,1.4498252498362029e-06,0.0,9.519621944248987e-06,1.096944719408519e-05,0.0,Argentina,ARG,buenos aires,,,Windows-11-10.0.26200-SP0,3.14.5,3.2.7,12,AMD Ryzen 5 5500U with Radeon Graphics,0,,-57.9545,-34.9215,5.849113464355469,machine,0.0,0,70.8,4.13958740234375,N,1.0,0.0
2026-05-26T17:10:50,Experimento_Rust,878e8709-2523-43cb-9a74-b8042a8a773e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.0517399000236765,2.8879701390194677e-06,9.463356097277694e-07,1.5147554527500002,0.0,10.0,1.0730519632725424e-06,0.0,7.082682777804116e-06,8.155734741076658e-06,0.0,Argentina,ARG,buenos aires,,,Windows-11-10.0.26200-SP0,3.14.5,3.2.7,12,AMD Ryzen 5 5500U with Radeon Graphics,0,,-57.9545,-34.9215,5.849113464355469,machine,0.0,0,72.9,4.2642059326171875,N,1.0,0.0
